Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_835.jpg;-4.522565;0;0;0;120.6517;99.76432;359.4787;4.433952;359.9197
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_903.jpg;-1.523568;0;0;-0.01013736;120.6519;99.76432;359.5317;3.888634;359.9341
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_26_968.jpg;0;0;0.1998304;-0.01156097;120.6519;99.76431;359.576;3.888618;359.949
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_034.jpg;0;0;0.3995391;-0.01495574;120.6519;99.76431;359.6241;3.888626;359.9636
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_102.jpg;0;0;0.5990337;-0.01597708;120.6518;99.76429;359.6937;3.888634;359.9822
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_169.jpg;0;0;0.8002105;-0.01662705;120.6518;99.76428;359.7485;3.888641;-0.004738502
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_234.jpg;0;0;0.9988764;-0.01693953;120.6518;99.76427;359.8042;3.888641;0.007237869
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_302.jpg;0;0;1;-0.01678407;120.6518;99.76427;359.8777;3.888634;0.02132419
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_369.jpg;0;0;1;-0.01632376;120.6517;99.76427;359.9312;3.888626;0.03033281
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_435.jpg;0;0;1;-0.01528946;120.6517;99.76426;359.982;3.888641;0.03792937
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_502.jpg;0;0;1;-0.01424306;120.6517;99.76425;0.04443813;3.888618;0.04580796
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_568.jpg;0;0;1;-0.01300545;120.6517;99.76425;0.08645144;3.888626;0.05003644
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_635.jpg;0;0;1;-0.0111241;120.6516;99.76424;0.1237546;3.888618;0.05286395
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_702.jpg;0;0;1;0;120.6516;99.76424;0.1655351;3.888611;0.05457043
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_769.jpg;0;0;1;0;120.6516;99.76424;0.1906065;3.888611;0.05441839
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_835.jpg;0;0;1;0;120.6516;99.76424;0.2101969;3.888611;0.05315904
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_902.jpg;0;0;1;0;120.6516;99.76424;0.2278448;3.888611;0.04997134
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_27_969.jpg;0;0;1;0;120.6516;99.76425;0.2349095;3.888611;0.04662302
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_035.jpg;0;0;1;0;120.6516;99.76425;0.2369514;3.888618;0.04260745
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_103.jpg;0;0;1;0;120.6516;99.76425;0.2324352;3.888618;0.03646059
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_169.jpg;1.500312;0;1;0;120.6516;99.76425;0.224139;3.888611;0.03143534
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_234.jpg;0;0;0;0;120.6516;99.76426;0.2122898;4.246574;0.0249752
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_302.jpg;0;0;0;0;120.6516;99.76427;0.1913515;4.246574;0.01816538
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_369.jpg;0;0;0;0;120.6516;99.76427;0.1726682;4.246574;0.0131301
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_435.jpg;0;0;0;0;120.6516;99.76427;0.1520306;4.246574;0.008266131
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_502.jpg;0;0;0;0;120.6516;99.76428;0.122403;4.246574;0.002191968
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_569.jpg;0;0;0;0;120.6517;99.76428;0.09927674;4.246574;-0.001963805
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_635.jpg;0;0;0;0;120.6517;99.76428;0.07592854;4.246567;-0.005715345
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_702.jpg;1.501918;0;0;0;120.6517;99.76429;0.04521941;4.426834;359.9898
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_769.jpg;4.506679;0;0;0;120.6517;99.76428;0.0229301;5.148369;359.987
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_835.jpg;7.511021;0;0;0;120.6517;99.76429;0.001660436;6.319733;359.9852
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_903.jpg;10.50133;0;0;0;120.6517;99.76429;359.9754;8.660934;359.985
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_28_969.jpg;13.51619;0;0;0;120.6517;99.76429;359.9579;11.00367;359.9869
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_035.jpg;15;0;0;0;120.6517;99.7643;359.9424;13.70362;359.9906
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_103.jpg;15;0;0;0;120.6517;99.76429;359.9258;17.3036;-0.002888225
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_170.jpg;15;0;0;0;120.6517;99.76429;359.9163;20.00359;0.002758645
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_235.jpg;15;0.1006984;0;0;120.6518;99.76446;359.9128;21.78161;0.009742411
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_302.jpg;12.01728;0.2995462;0;0;120.653;99.76517;359.9363;21.80356;0.01567313
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_369.jpg;9.008761;0.5001143;0;0.03330981;120.6559;99.76658;0.0005631287;21.83162;0.02111292
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_434.jpg;6.022041;0.699229;0;0.06454707;120.6608;99.76885;0.1073018;21.84296;0.02647561
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_502.jpg;3.020734;0.8993161;0;0.09854375;120.6718;99.77362;0.3348232;21.77407;0.03254965
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_568.jpg;0.02554391;1;0;0.133937;120.6841;99.77834;0.5587471;21.77856;0.007596733
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_635.jpg;0;1;0;0.2108465;120.7001;99.78493;0.8233017;21.81044;359.9927
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_702.jpg;0;1;0;0.2691295;120.7267;99.7957;1.204135;21.93384;-0.002872889
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_769.jpg;0;1;0;0.3060043;120.747;99.80374;1.339171;21.95571;-0.003910657
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_835.jpg;0;1;0;0.4043176;120.7665;99.81154;1.20908;21.94032;-0.001118426
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_902.jpg;0;1;0;0.4452308;120.7976;99.82391;1.065971;22.00745;-0.0003499477
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_29_969.jpg;0;1;0;0.4953316;120.8263;99.83538;1.062447;22.04629;-0.001137529
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_035.jpg;0;1;0;0.5629224;120.8582;99.84825;1.106313;22.13834;3.228933E-05
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_102.jpg;0;1;0;0.6125898;120.9059;99.86747;1.223415;22.038;0.001374569
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_169.jpg;0;1;0;0.6504794;120.9433;99.88251;1.243469;21.95063;-0.0002237414
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_235.jpg;0;1;0;0.7143484;120.9831;99.89847;1.224306;21.97802;-0.001045524
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_302.jpg;0;1;0;0.7724227;121.0404;99.92126;1.18548;21.93745;0.0001540858
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_369.jpg;0;1;0;0.8202627;121.0872;99.9399;1.198519;21.96841;-0.0006336386
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_435.jpg;0;1;0;0.8868619;121.1372;99.95987;1.224275;21.91025;-0.0004476396
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_503.jpg;0;1;0;0.9417894;121.2081;99.98808;1.239066;21.88864;-0.0006844061
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_569.jpg;0;1;0;0.9900633;121.264;100.0103;1.229288;21.89407;-0.00107264
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_635.jpg;0;1;0;1.054229;121.3223;100.0335;1.208606;21.86791;-1.93743E-05
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_703.jpg;0;1;0;1.095401;121.4048;100.0663;1.221217;21.89045;-0.0008522596
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_769.jpg;0;1;0;1.143543;121.4695;100.0919;1.221976;21.86882;-0.0006181659
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_835.jpg;0;1;0;1.207981;121.5369;100.1187;1.229046;21.83302;-0.0007045254
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_902.jpg;0;1;0;1.25254;121.6309;100.156;1.233573;21.80065;-0.0007105576
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_30_969.jpg;0;1;0;1.301309;121.7045;100.1851;1.234897;21.77974;-0.0007039398
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_035.jpg;0;1;0;1.366047;121.7808;100.2152;1.240648;21.75851;-0.0008431391
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_102.jpg;0;0.7991958;0;1.410362;121.8862;100.2569;1.242943;21.73499;-0.0008750037
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_166.jpg;0;0.5991219;0;1.445801;121.9674;100.2889;1.239219;21.72665;-0.0005386436
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_232.jpg;0;0.3982677;0;1.478813;122.0499;100.3214;1.23321;21.71893;-0.0004136424
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_302.jpg;2.8798;0.206281;0;1.491913;122.1599;100.366;1.19282;21.91631;0.01042454
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_368.jpg;5.968117;0.000393264;0;1.495973;122.2409;100.4014;1.116666;22.36577;0.0546647
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_435.jpg;8.969401;0;0;1.488844;122.3199;100.4383;0.9956934;23.05986;0.1338171
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_502.jpg;11.97216;0;0;1.481642;122.4219;100.4907;0.773639;24.37939;0.3041129
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_568.jpg;14.97514;0;0;1.473501;122.4955;100.5325;0.5694814;25.64286;0.481515
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_635.jpg;15;0;0;1.462345;122.5672;100.576;0.3456328;26.99208;0.6809177
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_703.jpg;15;0.100606;0;1.455315;122.6604;100.636;0.03708254;28.78575;0.9598018
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_766.jpg;15;0.2959778;0;1.453372;122.7303;100.6829;359.8677;30.10479;1.133116
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_836.jpg;15;0.4945249;0;1.46339;122.8036;100.7318;359.8988;31.30328;1.143437
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_902.jpg;15;0.7064847;0;1.488361;122.9015;100.8033;0.0695604;33.12115;1.067829
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_31_969.jpg;15;0.9008694;0;1.512046;122.9734;100.8606;0.1315912;34.61157;0.9943784
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_035.jpg;15;0.8978364;0;1.567807;123.0457;100.9217;0.1953082;36.13572;0.9236945
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_102.jpg;13.47751;0.6988097;0;1.604455;123.1424;101.0081;0.2839064;38.13911;0.8334704
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_169.jpg;10.48564;0.700385;0;1.634894;123.2159;101.0751;0.3498736;39.38404;0.7452455
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_235.jpg;7.488803;0.9001743;0;1.679399;123.2909;101.1445;0.4488144;40.38226;0.6557418
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_303.jpg;4.476255;1;0;1.722385;123.3952;101.2401;0.6432256;41.26806;0.5008661
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_369.jpg;1.490107;1;0;1.766767;123.4769;101.3138;0.8214003;41.59143;0.3461903
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_435.jpg;0;1;0;1.82609;123.5617;101.3889;1.034212;41.64754;0.1741218
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_503.jpg;0;1;0;1.869657;123.6775;101.492;1.31483;41.64983;359.9764
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_569.jpg;0;1;0;1.913688;123.763;101.5709;1.351482;41.67861;-0.005701325
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_635.jpg;0;1;0;1.98127;123.8508;101.6494;1.288253;41.62286;-0.0009199602
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_703.jpg;0;1;0;2.02668;123.9725;101.757;1.265553;41.60456;-0.0007603642
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_770.jpg;0;1;0;2.070229;124.0667;101.8401;1.293412;41.59267;-0.0007013936
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_835.jpg;0;1;0;2.127472;124.1629;101.9248;1.320144;41.57978;-0.001213962
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_902.jpg;0;1;0;2.172686;124.2939;102.04;1.311925;41.5613;-0.001175581
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_32_969.jpg;0;1;0;2.217879;124.3945;102.1285;1.310083;41.54958;-0.0007755893
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_33_035.jpg;0;1;0;2.276009;124.4972;102.2188;1.319749;41.53582;-0.001230935
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_33_103.jpg;0;1;0;2.319995;124.6372;102.3418;1.324173;41.52029;-0.00124807
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_33_169.jpg;1.51129;1;0;2.363038;124.7442;102.4362;1.321434;41.58305;-0.00183007
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_33_234.jpg;4.473481;1;0;2.42099;124.852;102.5337;1.322292;41.90924;-0.003407571
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_33_303.jpg;7.494433;1;0;2.462643;124.9951;102.6698;1.31382;42.92926;0.03273049
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_33_369.jpg;10.47724;1;0;2.50276;125.1007;102.7766;1.267021;44.14025;0.08678645
C:\Users\rochester\Documents\UDAsity\Windows_Roversim\recorded\IMG\robocam_2017_10_08_23_51_33_435.jpg;13.47324;1;0;2.555474;125.2035;102.8881;1.16923;45.7283;0.1740547
